domain,name,n_nodes,n_edges,level,measure,value,auc
Social,"High_school_dynamic_contact_networks_contact_list,_2012",180,2220,100,adamic_adar_entropy,0.7416975673600011,0.8969772137001867
Social,"High_school_dynamic_contact_networks_contact_list,_2012",180,2220,100,seal_entropy,0.7115327488717613,0.8959246408570732
Social,Hollywood_film_music_Hollywood_film_music,101,192,100,spectral_entropy,0.9592954058557486,
Social,Hollywood_film_music_Hollywood_film_music,101,192,80,spectral_entropy,0.8935449083346171,
Social,Hollywood_film_music_Hollywood_film_music,101,192,60,spectral_entropy,0.9464207290294248,
Social,Hollywood_film_music_Hollywood_film_music,101,192,40,spectral_entropy,0.9812782440284054,
Social,Hollywood_film_music_Hollywood_film_music,101,192,20,spectral_entropy,1.0602678571428572,
Social,Hollywood_film_music_Hollywood_film_music,101,192,100,adamic_adar_entropy,-0.0,0.4736842105263158
Social,Hollywood_film_music_Hollywood_film_music,101,192,100,seal_entropy,0.8561362862622991,0.8424515235457064
Social,Kapferer_tailor_shop_Kapferer_tailor_shop_1,39,169,100,spectral_entropy,0.9198621283929341,
Social,Kapferer_tailor_shop_Kapferer_tailor_shop_1,39,169,80,spectral_entropy,0.881782945736434,
Social,Kapferer_tailor_shop_Kapferer_tailor_shop_1,39,169,60,spectral_entropy,0.8141493542953397,
Social,Kapferer_tailor_shop_Kapferer_tailor_shop_1,39,169,40,spectral_entropy,0.8129032258064516,
Social,Kapferer_tailor_shop_Kapferer_tailor_shop_1,39,169,20,spectral_entropy,1.1682242990654206,
Social,Kapferer_tailor_shop_Kapferer_tailor_shop_1,39,169,100,adamic_adar_entropy,1.0467865294771603,0.7892561983471075
Social,Kapferer_tailor_shop_Kapferer_tailor_shop_1,39,169,100,seal_entropy,0.9294815548757667,0.6528925619834711
Social,Kapferer_tailor_shop_Kapferer_tailor_shop_2,39,248,100,spectral_entropy,0.9566596194503171,
Social,Kapferer_tailor_shop_Kapferer_tailor_shop_2,39,248,80,spectral_entropy,0.8833063209076175,
Social,Kapferer_tailor_shop_Kapferer_tailor_shop_2,39,248,60,spectral_entropy,0.7464212678936606,
Social,Kapferer_tailor_shop_Kapferer_tailor_shop_2,39,248,40,spectral_entropy,0.647130647130647,
Social,Kapferer_tailor_shop_Kapferer_tailor_shop_2,39,248,20,spectral_entropy,0.9049773755656108,
Social,Kapferer_tailor_shop_Kapferer_tailor_shop_2,39,248,100,adamic_adar_entropy,0.8480324594482747,0.7111620158267388
Social,Kapferer_tailor_shop_Kapferer_tailor_shop_2,39,248,100,seal_entropy,0.8406212670407228,0.7309454394002498
Social,Les_Miserables_coappearances_Les_Miserables,77,254,100,spectral_entropy,0.608135320177205,
Social,Les_Miserables_coappearances_Les_Miserables,77,254,80,spectral_entropy,0.6003904978848031,
Social,Les_Miserables_coappearances_Les_Miserables,77,254,60,spectral_entropy,0.6655710764174199,
Social,Les_Miserables_coappearances_Les_Miserables,77,254,40,spectral_entropy,0.705765407554672,
Social,Les_Miserables_coappearances_Les_Miserables,77,254,20,spectral_entropy,0.8813160987074031,
Social,Les_Miserables_coappearances_Les_Miserables,77,254,100,adamic_adar_entropy,0.9351349823526127,0.9004
Social,Les_Miserables_coappearances_Les_Miserables,77,254,100,seal_entropy,0.4706388372241728,0.8956000000000001
Social,NCAA_college_football_2000_American_College_Football,115,613,100,spectral_entropy,0.8991474987936303,
Social,NCAA_college_football_2000_American_College_Football,115,613,80,spectral_entropy,0.8979763912310287,
Social,NCAA_college_football_2000_American_College_Football,115,613,60,spectral_entropy,0.9078404401650618,
Social,NCAA_college_football_2000_American_College_Football,115,613,40,spectral_entropy,0.9840702694655351,
Social,NCAA_college_football_2000_American_College_Football,115,613,20,spectral_entropy,0.9792284866468843,
Social,NCAA_college_football_2000_American_College_Football,115,613,100,adamic_adar_entropy,0.9427989777680106,0.8362671324912658
Social,NCAA_college_football_2000_American_College_Football,115,613,100,seal_entropy,0.594352739811447,0.8815506584251546
Social,Norwegian_Board_of_Directors_net1mode_2002-05-01,154,848,100,spectral_entropy,0.3544,
Social,Norwegian_Board_of_Directors_net1mode_2002-05-01,154,848,80,spectral_entropy,0.4335583068877665,
Social,Norwegian_Board_of_Directors_net1mode_2002-05-01,154,848,60,spectral_entropy,0.46747534936511315,
Social,Norwegian_Board_of_Directors_net1mode_2002-05-01,154,848,40,spectral_entropy,0.5894437420986094,
Social,Norwegian_Board_of_Directors_net1mode_2002-05-01,154,848,20,spectral_entropy,0.7125662012518055,
Social,Norwegian_Board_of_Directors_net1mode_2002-05-01,154,848,100,adamic_adar_entropy,0.19523700497035276,0.9998599488813417
Social,Norwegian_Board_of_Directors_net1mode_2002-05-01,154,848,100,seal_entropy,0.16330970452194088,0.9906515878295578
Social,Norwegian_Board_of_Directors_net1mode_2002-06-01,144,824,100,spectral_entropy,0.3517048504195034,
Social,Norwegian_Board_of_Directors_net1mode_2002-06-01,144,824,80,spectral_entropy,0.42254873715547875,
Social,Norwegian_Board_of_Directors_net1mode_2002-06-01,144,824,60,spectral_entropy,0.46101747094589396,
Social,Norwegian_Board_of_Directors_net1mode_2002-06-01,144,824,40,spectral_entropy,0.572933816266052,
Social,Norwegian_Board_of_Directors_net1mode_2002-06-01,144,824,20,spectral_entropy,0.6747572815533981,
Social,Norwegian_Board_of_Directors_net1mode_2002-06-01,144,824,100,adamic_adar_entropy,0.18953547385598699,0.9999256395002974
Social,Norwegian_Board_of_Directors_net1mode_2002-06-01,144,824,100,seal_entropy,0.10608214677463017,0.9997025580011898
Social,Norwegian_Board_of_Directors_net1mode_2002-07-01,137,790,100,spectral_entropy,0.348621103117506,
Social,Norwegian_Board_of_Directors_net1mode_2002-07-01,137,790,80,spectral_entropy,0.43871365457721156,
Social,Norwegian_Board_of_Directors_net1mode_2002-07-01,137,790,60,spectral_entropy,0.5333090644339279,
Social,Norwegian_Board_of_Directors_net1mode_2002-07-01,137,790,40,spectral_entropy,0.5559345156889496,
Social,Norwegian_Board_of_Directors_net1mode_2002-07-01,137,790,20,spectral_entropy,0.7197191339964891,
Social,Norwegian_Board_of_Directors_net1mode_2002-07-01,137,790,100,adamic_adar_entropy,0.21901307393755337,0.9995994231693639
Social,Norwegian_Board_of_Directors_net1mode_2002-07-01,137,790,100,seal_entropy,0.14778032781631156,0.9944720397372216
Social,Norwegian_Board_of_Directors_net1mode_2002-08-01,142,779,100,spectral_entropy,0.35591001071301037,
Social,Norwegian_Board_of_Directors_net1mode_2002-08-01,142,779,80,spectral_entropy,0.44367888088526986,
Social,Norwegian_Board_of_Directors_net1mode_2002-08-01,142,779,60,spectral_entropy,0.48984565393988627,
Social,Norwegian_Board_of_Directors_net1mode_2002-08-01,142,779,40,spectral_entropy,0.5821975433282854,
Social,Norwegian_Board_of_Directors_net1mode_2002-08-01,142,779,20,spectral_entropy,0.7222653219550039,
Social,Norwegian_Board_of_Directors_net1mode_2002-08-01,142,779,100,adamic_adar_entropy,0.22063318813594188,0.9926534859521331
Social,Norwegian_Board_of_Directors_net1mode_2002-08-01,142,779,100,seal_entropy,0.10687864871243173,0.9990010405827264
Social,Norwegian_Board_of_Directors_net1mode_2002-09-01,311,1343,100,spectral_entropy,0.31422488031788653,
Social,Norwegian_Board_of_Directors_net1mode_2002-09-01,311,1343,80,spectral_entropy,0.3135964119072594,
Social,Norwegian_Board_of_Directors_net1mode_2002-09-01,311,1343,60,spectral_entropy,0.4061390686991021,
Social,Norwegian_Board_of_Directors_net1mode_2002-09-01,311,1343,40,spectral_entropy,0.4447244094488189,
Social,Norwegian_Board_of_Directors_net1mode_2002-09-01,311,1343,20,spectral_entropy,0.6125053168864313,
Social,Norwegian_Board_of_Directors_net1mode_2002-09-01,311,1343,100,adamic_adar_entropy,0.4562002428568295,0.9921335486745377
Social,Norwegian_Board_of_Directors_net1mode_2002-09-01,311,1343,100,seal_entropy,0.12301370212022811,0.9909222543996435
Social,Norwegian_Board_of_Directors_net1mode_2002-10-01,325,1330,100,spectral_entropy,0.3458000402873833,
Social,Norwegian_Board_of_Directors_net1mode_2002-10-01,325,1330,80,spectral_entropy,0.33566337953547193,
Social,Norwegian_Board_of_Directors_net1mode_2002-10-01,325,1330,60,spectral_entropy,0.42976839020038865,
Social,Norwegian_Board_of_Directors_net1mode_2002-10-01,325,1330,40,spectral_entropy,0.48282641378512775,
Social,Norwegian_Board_of_Directors_net1mode_2002-10-01,325,1330,20,spectral_entropy,0.7085916740478299,
Social,Norwegian_Board_of_Directors_net1mode_2002-10-01,325,1330,100,adamic_adar_entropy,0.18344444917144231,0.9998233365368308
Social,Norwegian_Board_of_Directors_net1mode_2002-10-01,325,1330,100,seal_entropy,0.03643066407636124,0.9999434676917859
Social,Norwegian_Board_of_Directors_net1mode_2002-11-01,328,1179,100,spectral_entropy,0.4014986886474335,
Social,Norwegian_Board_of_Directors_net1mode_2002-11-01,328,1179,80,spectral_entropy,0.39357736786772435,
Social,Norwegian_Board_of_Directors_net1mode_2002-11-01,328,1179,60,spectral_entropy,0.4006154860691323,
Social,Norwegian_Board_of_Directors_net1mode_2002-11-01,328,1179,40,spectral_entropy,0.4741664826672555,
Social,Norwegian_Board_of_Directors_net1mode_2002-11-01,328,1179,20,spectral_entropy,0.7397793640493187,
Social,Norwegian_Board_of_Directors_net1mode_2002-11-01,328,1179,100,adamic_adar_entropy,0.2548073875713717,0.9955545495699413
Social,Norwegian_Board_of_Directors_net1mode_2002-11-01,328,1179,100,seal_entropy,0.010498680011042445,0.9999275690357627
Social,Norwegian_Board_of_Directors_net1mode_2002-12-01,342,1324,100,spectral_entropy,0.3759228466910542,
Social,Norwegian_Board_of_Directors_net1mode_2002-12-01,342,1324,80,spectral_entropy,0.39967658354618796,
Social,Norwegian_Board_of_Directors_net1mode_2002-12-01,342,1324,60,spectral_entropy,0.39045553145336226,
Social,Norwegian_Board_of_Directors_net1mode_2002-12-01,342,1324,40,spectral_entropy,0.4746291959406714,
Social,Norwegian_Board_of_Directors_net1mode_2002-12-01,342,1324,20,spectral_entropy,0.7109190887666929,
Social,Norwegian_Board_of_Directors_net1mode_2002-12-01,342,1324,100,adamic_adar_entropy,0.29876970321871865,0.9978549701561065
Social,Norwegian_Board_of_Directors_net1mode_2002-12-01,342,1324,100,seal_entropy,0.044487317050053155,0.9997130394857667
Social,Norwegian_Board_of_Directors_net1mode_2003-01-01,337,1397,100,spectral_entropy,0.35465933704036784,
Social,Norwegian_Board_of_Directors_net1mode_2003-01-01,337,1397,80,spectral_entropy,0.3710088959382112,
Social,Norwegian_Board_of_Directors_net1mode_2003-01-01,337,1397,60,spectral_entropy,0.396641343462615,
Social,Norwegian_Board_of_Directors_net1mode_2003-01-01,337,1397,40,spectral_entropy,0.47207767823614616,
Social,Norwegian_Board_of_Directors_net1mode_2003-01-01,337,1397,20,spectral_entropy,0.6846673095467696,
Social,Norwegian_Board_of_Directors_net1mode_2003-01-01,337,1397,100,adamic_adar_entropy,0.25276359671631327,0.9980216081499466
Social,Norwegian_Board_of_Directors_net1mode_2003-01-01,337,1397,100,seal_entropy,0.0869068350257745,0.9991778111791986
Social,Norwegian_Board_of_Directors_net1mode_2003-02-01,339,1377,100,spectral_entropy,0.35369155939990504,
Social,Norwegian_Board_of_Directors_net1mode_2003-02-01,339,1377,80,spectral_entropy,0.36297513725215935,
Social,Norwegian_Board_of_Directors_net1mode_2003-02-01,339,1377,60,spectral_entropy,0.3927061168421903,
Social,Norwegian_Board_of_Directors_net1mode_2003-02-01,339,1377,40,spectral_entropy,0.47322540473225405,
Social,Norwegian_Board_of_Directors_net1mode_2003-02-01,339,1377,20,spectral_entropy,0.657712818487063,
Social,Norwegian_Board_of_Directors_net1mode_2003-02-01,339,1377,100,adamic_adar_entropy,0.1622006595066033,0.9943735537190084
Social,Norwegian_Board_of_Directors_net1mode_2003-02-01,339,1377,100,seal_entropy,0.05335358842482404,0.996099173553719
Social,Norwegian_Board_of_Directors_net1mode_2003-03-01,338,1371,100,spectral_entropy,0.35467597982149784,
Social,Norwegian_Board_of_Directors_net1mode_2003-03-01,338,1371,80,spectral_entropy,0.36319991650576633,
Social,Norwegian_Board_of_Directors_net1mode_2003-03-01,338,1371,60,spectral_entropy,0.39470075154972845,
Social,Norwegian_Board_of_Directors_net1mode_2003-03-01,338,1371,40,spectral_entropy,0.4703355704697987,
Social,Norwegian_Board_of_Directors_net1mode_2003-03-01,338,1371,20,spectral_entropy,0.6704248037044493,
Social,Norwegian_Board_of_Directors_net1mode_2003-03-01,338,1371,100,adamic_adar_entropy,0.2841017894559701,0.9960972880814108
Social,Norwegian_Board_of_Directors_net1mode_2003-03-01,338,1371,100,seal_entropy,0.04980744646577731,0.9922078959987213
Social,Norwegian_Board_of_Directors_net1mode_2003-04-01,340,1366,100,spectral_entropy,0.3529244893748711,
Social,Norwegian_Board_of_Directors_net1mode_2003-04-01,340,1366,80,spectral_entropy,0.3655300993151913,
Social,Norwegian_Board_of_Directors_net1mode_2003-04-01,340,1366,60,spectral_entropy,0.39217282744395593,
Social,Norwegian_Board_of_Directors_net1mode_2003-04-01,340,1366,40,spectral_entropy,0.472831478011683,
Social,Norwegian_Board_of_Directors_net1mode_2003-04-01,340,1366,20,spectral_entropy,0.70902210714997,
Social,Norwegian_Board_of_Directors_net1mode_2003-04-01,340,1366,100,adamic_adar_entropy,0.19066309827146383,0.9979739430288881
Social,Norwegian_Board_of_Directors_net1mode_2003-04-01,340,1366,100,seal_entropy,0.02774169471819001,0.999771900870802
Social,Norwegian_Board_of_Directors_net1mode_2003-05-01,338,1356,100,spectral_entropy,0.35640368118922716,
Social,Norwegian_Board_of_Directors_net1mode_2003-05-01,338,1356,80,spectral_entropy,0.3587579137775098,
Social,Norwegian_Board_of_Directors_net1mode_2003-05-01,338,1356,60,spectral_entropy,0.39748896625455743,
Social,Norwegian_Board_of_Directors_net1mode_2003-05-01,338,1356,40,spectral_entropy,0.48292816170445235,
Social,Norwegian_Board_of_Directors_net1mode_2003-05-01,338,1356,20,spectral_entropy,0.7058359621451105,
Social,Norwegian_Board_of_Directors_net1mode_2003-05-01,338,1356,100,adamic_adar_entropy,0.3102263398066975,0.9976443675875873
Social,Norwegian_Board_of_Directors_net1mode_2003-05-01,338,1356,100,seal_entropy,0.03339728909576189,0.9998502199044131
Social,Norwegian_Board_of_Directors_net1mode_2003-06-01,336,1394,100,spectral_entropy,0.3685124199024789,
Social,Norwegian_Board_of_Directors_net1mode_2003-06-01,336,1394,80,spectral_entropy,0.38883438865602427,
Social,Norwegian_Board_of_Directors_net1mode_2003-06-01,336,1394,60,spectral_entropy,0.40861358500598166,
Social,Norwegian_Board_of_Directors_net1mode_2003-06-01,336,1394,40,spectral_entropy,0.4967811158798283,
Social,Norwegian_Board_of_Directors_net1mode_2003-06-01,336,1394,20,spectral_entropy,0.6900389538119087,
Social,Norwegian_Board_of_Directors_net1mode_2003-06-01,336,1394,100,adamic_adar_entropy,0.13361717576687937,0.9980396977382122
Social,Norwegian_Board_of_Directors_net1mode_2003-06-01,336,1394,100,seal_entropy,0.05544157091126413,0.9997670928005796
Social,Norwegian_Board_of_Directors_net1mode_2003-07-01,358,1548,100,spectral_entropy,0.37125653440983364,
Social,Norwegian_Board_of_Directors_net1mode_2003-07-01,358,1548,80,spectral_entropy,0.3857233301677746,
Social,Norwegian_Board_of_Directors_net1mode_2003-07-01,358,1548,60,spectral_entropy,0.4101851851851852,
Social,Norwegian_Board_of_Directors_net1mode_2003-07-01,358,1548,40,spectral_entropy,0.5173023490780501,
Social,Norwegian_Board_of_Directors_net1mode_2003-07-01,358,1548,20,spectral_entropy,0.7429577464788732,
Social,Norwegian_Board_of_Directors_net1mode_2003-07-01,358,1548,100,adamic_adar_entropy,0.2967371755538017,0.989783307673778
Social,Norwegian_Board_of_Directors_net1mode_2003-07-01,358,1548,100,seal_entropy,0.08342827556664342,0.9935589279542526
Social,Norwegian_Board_of_Directors_net1mode_2003-08-01,377,1665,100,spectral_entropy,0.3614457831325301,
Social,Norwegian_Board_of_Directors_net1mode_2003-08-01,377,1665,80,spectral_entropy,0.3691237674925282,
Social,Norwegian_Board_of_Directors_net1mode_2003-08-01,377,1665,60,spectral_entropy,0.4401722090261283,
Social,Norwegian_Board_of_Directors_net1mode_2003-08-01,377,1665,40,spectral_entropy,0.4991896272285251,
Social,Norwegian_Board_of_Directors_net1mode_2003-08-01,377,1665,20,spectral_entropy,0.7361859838274932,
Social,Norwegian_Board_of_Directors_net1mode_2003-08-01,377,1665,100,adamic_adar_entropy,0.31551719519280086,0.9918837756675594
Social,Norwegian_Board_of_Directors_net1mode_2003-08-01,377,1665,100,seal_entropy,0.07981495452180153,0.9988727466204943
Social,Norwegian_Board_of_Directors_net1mode_2003-09-01,389,1628,100,spectral_entropy,0.3712106023994682,
Social,Norwegian_Board_of_Directors_net1mode_2003-09-01,389,1628,80,spectral_entropy,0.39633200927334206,
Social,Norwegian_Board_of_Directors_net1mode_2003-09-01,389,1628,60,spectral_entropy,0.42871685715607794,
Social,Norwegian_Board_of_Directors_net1mode_2003-09-01,389,1628,40,spectral_entropy,0.4926064493140923,
Social,Norwegian_Board_of_Directors_net1mode_2003-09-01,389,1628,20,spectral_entropy,0.7759078830823738,
Social,Norwegian_Board_of_Directors_net1mode_2003-09-01,389,1628,100,adamic_adar_entropy,0.5321999074212425,0.9902816568047338
Social,Norwegian_Board_of_Directors_net1mode_2003-09-01,389,1628,100,seal_entropy,0.06297269564456535,0.999592899408284
Social,Norwegian_Board_of_Directors_net1mode_2003-10-01,393,1638,100,spectral_entropy,0.3734949885482549,
Social,Norwegian_Board_of_Directors_net1mode_2003-10-01,393,1638,80,spectral_entropy,0.3958699472759227,
Social,Norwegian_Board_of_Directors_net1mode_2003-10-01,393,1638,60,spectral_entropy,0.4286786957609957,
Social,Norwegian_Board_of_Directors_net1mode_2003-10-01,393,1638,40,spectral_entropy,0.4917817225509533,
Social,Norwegian_Board_of_Directors_net1mode_2003-10-01,393,1638,20,spectral_entropy,0.7790393013100436,
Social,Norwegian_Board_of_Directors_net1mode_2003-10-01,393,1638,100,adamic_adar_entropy,0.6148807845737931,0.9949779760401762
Social,Norwegian_Board_of_Directors_net1mode_2003-10-01,393,1638,100,seal_entropy,0.06729833798899769,0.9993266560053867
Social,Norwegian_Board_of_Directors_net1mode_2003-11-01,402,1684,100,spectral_entropy,0.37049050713105536,
Social,Norwegian_Board_of_Directors_net1mode_2003-11-01,402,1684,80,spectral_entropy,0.3952058393331345,
Social,Norwegian_Board_of_Directors_net1mode_2003-11-01,402,1684,60,spectral_entropy,0.4278336746505209,
Social,Norwegian_Board_of_Directors_net1mode_2003-11-01,402,1684,40,spectral_entropy,0.4864637985309549,
Social,Norwegian_Board_of_Directors_net1mode_2003-11-01,402,1684,20,spectral_entropy,0.7475743597900429,
Social,Norwegian_Board_of_Directors_net1mode_2003-11-01,402,1684,100,adamic_adar_entropy,0.539802318898818,0.9931529903628118
Social,Norwegian_Board_of_Directors_net1mode_2003-11-01,402,1684,100,seal_entropy,0.09877650171948517,0.9929492630385489
Social,Norwegian_Board_of_Directors_net1mode_2003-12-01,389,1660,100,spectral_entropy,0.3675363642970607,
Social,Norwegian_Board_of_Directors_net1mode_2003-12-01,389,1660,80,spectral_entropy,0.36430805738323807,
Social,Norwegian_Board_of_Directors_net1mode_2003-12-01,389,1660,60,spectral_entropy,0.4329781529063397,
Social,Norwegian_Board_of_Directors_net1mode_2003-12-01,389,1660,40,spectral_entropy,0.4717062263501892,
Social,Norwegian_Board_of_Directors_net1mode_2003-12-01,389,1660,20,spectral_entropy,0.746191135734072,
Social,Norwegian_Board_of_Directors_net1mode_2003-12-01,389,1660,100,adamic_adar_entropy,0.5819518698204624,0.9876206633763972
Social,Norwegian_Board_of_Directors_net1mode_2003-12-01,389,1660,100,seal_entropy,0.10097762896643056,0.9908459137755844
Social,Norwegian_Board_of_Directors_net1mode_2004-01-01,374,1610,100,spectral_entropy,0.3681564125250869,
Social,Norwegian_Board_of_Directors_net1mode_2004-01-01,374,1610,80,spectral_entropy,0.39907284566235113,
Social,Norwegian_Board_of_Directors_net1mode_2004-01-01,374,1610,60,spectral_entropy,0.4291538516558186,
Social,Norwegian_Board_of_Directors_net1mode_2004-01-01,374,1610,40,spectral_entropy,0.47343081312410845,
Social,Norwegian_Board_of_Directors_net1mode_2004-01-01,374,1610,20,spectral_entropy,0.7369146005509642,
Social,Norwegian_Board_of_Directors_net1mode_2004-01-01,374,1610,100,adamic_adar_entropy,0.6400553948000787,0.9931522703599398
Social,Norwegian_Board_of_Directors_net1mode_2004-01-01,374,1610,100,seal_entropy,0.06256925523396505,0.9986883222097913
Social,Norwegian_Board_of_Directors_net1mode_2004-02-01,384,1653,100,spectral_entropy,0.3718847964436616,
Social,Norwegian_Board_of_Directors_net1mode_2004-02-01,384,1653,80,spectral_entropy,0.39041614844676986,
Social,Norwegian_Board_of_Directors_net1mode_2004-02-01,384,1653,60,spectral_entropy,0.42142270112318514,
Social,Norwegian_Board_of_Directors_net1mode_2004-02-01,384,1653,40,spectral_entropy,0.47521455104393495,
Social,Norwegian_Board_of_Directors_net1mode_2004-02-01,384,1653,20,spectral_entropy,0.7142857142857143,
Social,Norwegian_Board_of_Directors_net1mode_2004-02-01,384,1653,100,adamic_adar_entropy,0.6614738939422233,0.9829797979797981
Social,Norwegian_Board_of_Directors_net1mode_2004-02-01,384,1653,100,seal_entropy,0.10203970401338079,0.9945454545454545
Social,Norwegian_Board_of_Directors_net1mode_2004-03-01,395,1695,100,spectral_entropy,0.3719612502284775,
Social,Norwegian_Board_of_Directors_net1mode_2004-03-01,395,1695,80,spectral_entropy,0.3925938384772797,
Social,Norwegian_Board_of_Directors_net1mode_2004-03-01,395,1695,60,spectral_entropy,0.42693087142535463,
Social,Norwegian_Board_of_Directors_net1mode_2004-03-01,395,1695,40,spectral_entropy,0.4762905666722717,
Social,Norwegian_Board_of_Directors_net1mode_2004-03-01,395,1695,20,spectral_entropy,0.7311399135925557,
Social,Norwegian_Board_of_Directors_net1mode_2004-03-01,395,1695,100,adamic_adar_entropy,0.30236443132901525,0.995327224789203
Social,Norwegian_Board_of_Directors_net1mode_2004-03-01,395,1695,100,seal_entropy,0.057168737304684684,0.9996867413266506
Social,Norwegian_Board_of_Directors_net1mode_2004-04-01,441,1797,100,spectral_entropy,0.37879492954600447,
Social,Norwegian_Board_of_Directors_net1mode_2004-04-01,441,1797,80,spectral_entropy,0.4216924943097409,
Social,Norwegian_Board_of_Directors_net1mode_2004-04-01,441,1797,60,spectral_entropy,0.4290244729441331,
Social,Norwegian_Board_of_Directors_net1mode_2004-04-01,441,1797,40,spectral_entropy,0.47375160051216386,
Social,Norwegian_Board_of_Directors_net1mode_2004-04-01,441,1797,20,spectral_entropy,0.7056338028169014,
Social,Norwegian_Board_of_Directors_net1mode_2004-04-01,441,1797,100,adamic_adar_entropy,0.7049261642251866,0.9885941294682691
Social,Norwegian_Board_of_Directors_net1mode_2004-04-01,441,1797,100,seal_entropy,0.09371808111144077,0.9958023292804993
Social,Norwegian_Board_of_Directors_net1mode_2004-05-01,450,1818,100,spectral_entropy,0.3589162102105946,
Social,Norwegian_Board_of_Directors_net1mode_2004-05-01,450,1818,80,spectral_entropy,0.3754019492983025,
Social,Norwegian_Board_of_Directors_net1mode_2004-05-01,450,1818,60,spectral_entropy,0.3958164798335837,
Social,Norwegian_Board_of_Directors_net1mode_2004-05-01,450,1818,40,spectral_entropy,0.40959266670970246,
Social,Norwegian_Board_of_Directors_net1mode_2004-05-01,450,1818,20,spectral_entropy,0.6868942267172355,
Social,Norwegian_Board_of_Directors_net1mode_2004-05-01,450,1818,100,adamic_adar_entropy,0.6627050180199267,0.9843551973529433
Social,Norwegian_Board_of_Directors_net1mode_2004-05-01,450,1818,100,seal_entropy,0.10005160863437519,0.9970364805075549
Social,Norwegian_Board_of_Directors_net1mode_2004-06-01,423,1747,100,spectral_entropy,0.38380312249877047,
Social,Norwegian_Board_of_Directors_net1mode_2004-06-01,423,1747,80,spectral_entropy,0.39046111475747397,
Social,Norwegian_Board_of_Directors_net1mode_2004-06-01,423,1747,60,spectral_entropy,0.4404404404404404,
Social,Norwegian_Board_of_Directors_net1mode_2004-06-01,423,1747,40,spectral_entropy,0.49977196716327155,
Social,Norwegian_Board_of_Directors_net1mode_2004-06-01,423,1747,20,spectral_entropy,0.7598870056497176,
Social,Norwegian_Board_of_Directors_net1mode_2004-06-01,423,1747,100,adamic_adar_entropy,0.6056581599599962,0.9912069687440991
