domain,name,n_nodes,n_edges,level,measure,value,auc,H_raw,denom
Economic,Norwegian_Board_of_Directors_net2mode_2006-08-01,693,745,20,spectral_entropy,0.8581713462922966,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-08-01,693,745,40,spectral_entropy,0.7991120976692564,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-08-01,693,745,60,spectral_entropy,0.6881067442158832,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-08-01,693,745,80,spectral_entropy,0.6365619676638474,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-08-01,693,745,100,spectral_entropy,0.5862045156390251,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-09-01,695,753,100,adamic_adar_entropy,0.806424528710184,0.5,6.8069239403949195,8.44086916761087
Economic,Norwegian_Board_of_Directors_net2mode_2006-09-01,695,753,100,seal_entropy,0.5676073665520509,0.8104888888888888,4.791099519638008,8.44086916761087
Economic,Norwegian_Board_of_Directors_net2mode_2006-09-01,695,753,20,spectral_entropy,0.9079099307159354,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-09-01,695,753,40,spectral_entropy,0.8147664162038549,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-09-01,695,753,60,spectral_entropy,0.7055018935364453,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-09-01,695,753,80,spectral_entropy,0.6696887277122998,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-09-01,695,753,100,spectral_entropy,0.5913039533670531,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-10-01,730,790,100,adamic_adar_entropy,0.8132706758713393,0.4968354430379746,6.922358833579063,8.51175265376738
Economic,Norwegian_Board_of_Directors_net2mode_2006-10-01,730,790,100,seal_entropy,0.5749695290443517,0.840249959942317,4.893998414678641,8.51175265376738
Economic,Norwegian_Board_of_Directors_net2mode_2006-10-01,730,790,20,spectral_entropy,0.9085802555820812,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-10-01,730,790,40,spectral_entropy,0.8057890412690387,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-10-01,730,790,60,spectral_entropy,0.6971703792895846,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-10-01,730,790,80,spectral_entropy,0.6483598125500057,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-10-01,730,790,100,spectral_entropy,0.5826241666845298,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-11-01,749,811,100,adamic_adar_entropy,0.8130758260447987,0.5,6.950840434929971,8.54882190845875
Economic,Norwegian_Board_of_Directors_net2mode_2006-11-01,749,811,100,seal_entropy,0.5644662657993766,0.7840268251790885,4.825521579651611,8.54882190845875
Economic,Norwegian_Board_of_Directors_net2mode_2006-11-01,749,811,20,spectral_entropy,0.8906059373729157,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-11-01,749,811,40,spectral_entropy,0.8432575484181403,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-11-01,749,811,60,spectral_entropy,0.695,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-11-01,749,811,80,spectral_entropy,0.6678446205240054,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-11-01,749,811,100,spectral_entropy,0.5832436459971851,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-12-01,776,840,100,adamic_adar_entropy,0.8114697079027524,0.494047619047619,6.978568762038718,8.599912842187127
Economic,Norwegian_Board_of_Directors_net2mode_2006-12-01,776,840,100,seal_entropy,0.5598717936980437,0.7985579648526078,4.814848628602148,8.599912842187127
Economic,Norwegian_Board_of_Directors_net2mode_2006-12-01,776,840,20,spectral_entropy,0.9020651209932852,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-12-01,776,840,40,spectral_entropy,0.8301865201968189,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-12-01,776,840,60,spectral_entropy,0.6959057850629454,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-12-01,776,840,80,spectral_entropy,0.6724055220937051,,,
Economic,Norwegian_Board_of_Directors_net2mode_2006-12-01,776,840,100,spectral_entropy,0.5979760809567618,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-01-01,795,859,100,adamic_adar_entropy,0.8119879591853326,0.4941520467836257,7.011362602579893,8.634811050171718
Economic,Norwegian_Board_of_Directors_net2mode_2007-01-01,795,859,100,seal_entropy,0.5376584383606641,0.8408399165555214,4.642579024774732,8.634811050171718
Economic,Norwegian_Board_of_Directors_net2mode_2007-01-01,795,859,20,spectral_entropy,0.8692971639950678,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-01-01,795,859,40,spectral_entropy,0.7747666704149331,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-01-01,795,859,60,spectral_entropy,0.6762422077211914,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-01-01,795,859,80,spectral_entropy,0.6459807657412449,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-01-01,795,859,100,spectral_entropy,0.5734455081713568,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-02-01,803,867,100,adamic_adar_entropy,0.813442352356135,0.4971098265895953,7.035671291170517,8.649256177517314
Economic,Norwegian_Board_of_Directors_net2mode_2007-02-01,803,867,100,seal_entropy,0.5528370599292766,0.792224932339871,4.781629355753805,8.649256177517314
Economic,Norwegian_Board_of_Directors_net2mode_2007-02-01,803,867,20,spectral_entropy,0.8577599506325209,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-02-01,803,867,40,spectral_entropy,0.7832941965783294,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-02-01,803,867,60,spectral_entropy,0.6790101477657112,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-02-01,803,867,80,spectral_entropy,0.6425857465598686,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-02-01,803,867,100,spectral_entropy,0.5705079971445659,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-03-01,805,871,100,adamic_adar_entropy,0.8183160793996457,0.5,7.080762173959913,8.65284497300198
Economic,Norwegian_Board_of_Directors_net2mode_2007-03-01,805,871,100,seal_entropy,0.5642955339907954,0.78264962346413,4.882761774579721,8.65284497300198
Economic,Norwegian_Board_of_Directors_net2mode_2007-03-01,805,871,20,spectral_entropy,0.8940717838419142,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-03-01,805,871,40,spectral_entropy,0.7861322733797063,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-03-01,805,871,60,spectral_entropy,0.6928258312840799,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-03-01,805,871,80,spectral_entropy,0.6484171891726563,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-03-01,805,871,100,spectral_entropy,0.5656829258932341,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-04-01,829,894,100,adamic_adar_entropy,0.8166209943025676,0.5,7.100705973089076,8.69522829149575
Economic,Norwegian_Board_of_Directors_net2mode_2007-04-01,829,894,100,seal_entropy,0.546639869600683,0.793129024113117,4.753158459411407,8.69522829149575
Economic,Norwegian_Board_of_Directors_net2mode_2007-04-01,829,894,20,spectral_entropy,0.9077179060540126,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-04-01,829,894,40,spectral_entropy,0.7978413840537538,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-04-01,829,894,60,spectral_entropy,0.6958939851689095,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-04-01,829,894,80,spectral_entropy,0.6648851406016327,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-04-01,829,894,100,spectral_entropy,0.5817195108352228,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-05-01,842,906,100,adamic_adar_entropy,0.8159405339673638,0.5,7.113105555591492,8.717676423066395
Economic,Norwegian_Board_of_Directors_net2mode_2007-05-01,842,906,100,seal_entropy,0.5361924919205626,0.8190836665547452,4.6743526450411075,8.717676423066395
Economic,Norwegian_Board_of_Directors_net2mode_2007-05-01,842,906,20,spectral_entropy,0.8821462043111528,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-05-01,842,906,40,spectral_entropy,0.8153514989237151,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-05-01,842,906,60,spectral_entropy,0.728898523235334,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-05-01,842,906,80,spectral_entropy,0.6701905824159837,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-05-01,842,906,100,spectral_entropy,0.5889251291823946,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-06-01,876,942,100,adamic_adar_entropy,0.8130421909790163,0.4973404255319149,7.134272096312459,8.774787059601174
Economic,Norwegian_Board_of_Directors_net2mode_2007-06-01,876,942,100,seal_entropy,0.5309747219305194,0.8126273200543231,4.659190118971253,8.774787059601174
Economic,Norwegian_Board_of_Directors_net2mode_2007-06-01,876,942,20,spectral_entropy,0.8896139206090267,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-06-01,876,942,40,spectral_entropy,0.8247784065301217,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-06-01,876,942,60,spectral_entropy,0.6990891242074093,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-06-01,876,942,80,spectral_entropy,0.6683690202876821,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-06-01,876,942,100,spectral_entropy,0.592593880994208,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-07-01,1024,1104,100,adamic_adar_entropy,0.8232448656537869,0.5,7.4092037908840815,9.0
Economic,Norwegian_Board_of_Directors_net2mode_2007-07-01,1024,1104,100,seal_entropy,0.521295680884551,0.7416735537190083,4.691661127960959,9.0
Economic,Norwegian_Board_of_Directors_net2mode_2007-07-01,1024,1104,20,spectral_entropy,0.9528049866429208,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-07-01,1024,1104,40,spectral_entropy,0.8796581617979374,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-07-01,1024,1104,60,spectral_entropy,0.7386078457271166,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-07-01,1024,1104,80,spectral_entropy,0.7030557589302917,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-07-01,1024,1104,100,spectral_entropy,0.6171354015656713,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-08-01,975,1055,100,adamic_adar_entropy,0.8183691859575571,0.5,7.307429935080911,8.929258408636972
Economic,Norwegian_Board_of_Directors_net2mode_2007-08-01,975,1055,100,seal_entropy,0.5130424937937458,0.8378405696188316,4.5810890016958865,8.929258408636972
Economic,Norwegian_Board_of_Directors_net2mode_2007-08-01,975,1055,20,spectral_entropy,0.969401819351282,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-08-01,975,1055,40,spectral_entropy,0.8700364140801109,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-08-01,975,1055,60,spectral_entropy,0.7521219081766997,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-08-01,975,1055,80,spectral_entropy,0.7110921432345648,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-08-01,975,1055,100,spectral_entropy,0.6191894026857871,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-09-01,1001,1086,100,adamic_adar_entropy,0.815687741204964,0.4953917050691244,7.314456531943771,8.967226258835993
Economic,Norwegian_Board_of_Directors_net2mode_2007-09-01,1001,1086,100,seal_entropy,0.514472170053192,0.8048270296672259,4.613388352741319,8.967226258835993
Economic,Norwegian_Board_of_Directors_net2mode_2007-09-01,1001,1086,20,spectral_entropy,0.958641706573792,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-09-01,1001,1086,40,spectral_entropy,0.8968515235924707,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-09-01,1001,1086,60,spectral_entropy,0.7720368051396527,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-09-01,1001,1086,80,spectral_entropy,0.6978464893492737,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-09-01,1001,1086,100,spectral_entropy,0.620415377817057,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-10-01,1033,1117,100,adamic_adar_entropy,0.824113782049882,0.4977578475336323,7.427428094919658,9.01262453886506
Economic,Norwegian_Board_of_Directors_net2mode_2007-10-01,1033,1117,100,seal_entropy,0.5012116992720127,0.8321603088740975,4.517232860025197,9.01262453886506
Economic,Norwegian_Board_of_Directors_net2mode_2007-10-01,1033,1117,20,spectral_entropy,0.9482009386407092,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-10-01,1033,1117,40,spectral_entropy,0.8781616661930088,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-10-01,1033,1117,60,spectral_entropy,0.7512009713350578,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-10-01,1033,1117,80,spectral_entropy,0.6983303676220043,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-10-01,1033,1117,100,spectral_entropy,0.6176247622044541,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-11-01,1014,1098,100,adamic_adar_entropy,0.8187250852259679,0.5,7.356934205700137,8.985841937003341
Economic,Norwegian_Board_of_Directors_net2mode_2007-11-01,1014,1098,100,seal_entropy,0.5090696090539534,0.8091782906945226,4.57441904189091,8.985841937003341
Economic,Norwegian_Board_of_Directors_net2mode_2007-11-01,1014,1098,20,spectral_entropy,0.9059139784946236,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-11-01,1014,1098,40,spectral_entropy,0.9148854799643054,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-11-01,1014,1098,60,spectral_entropy,0.7657826927206356,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-11-01,1014,1098,80,spectral_entropy,0.7079299892441576,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-11-01,1014,1098,100,spectral_entropy,0.6213835014974848,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-12-01,1028,1122,100,adamic_adar_entropy,0.816490262772146,0.4933035714285714,7.353004754598599,9.005624549193879
Economic,Norwegian_Board_of_Directors_net2mode_2007-12-01,1028,1122,100,seal_entropy,0.4993551982966545,0.8699876434948981,4.49700543254793,9.005624549193879
Economic,Norwegian_Board_of_Directors_net2mode_2007-12-01,1028,1122,20,spectral_entropy,0.9123526396719632,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-12-01,1028,1122,40,spectral_entropy,0.9164652382317996,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-12-01,1028,1122,60,spectral_entropy,0.7789468201468827,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-12-01,1028,1122,80,spectral_entropy,0.7122331691297209,,,
Economic,Norwegian_Board_of_Directors_net2mode_2007-12-01,1028,1122,100,spectral_entropy,0.6359056104295352,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-01-01,1066,1164,100,adamic_adar_entropy,0.824798966638666,0.5,7.471022212753359,9.057991722759176
Economic,Norwegian_Board_of_Directors_net2mode_2008-01-01,1066,1164,100,seal_entropy,0.5061299200378946,0.8032754904875149,4.5845206263440135,9.057991722759176
Economic,Norwegian_Board_of_Directors_net2mode_2008-01-01,1066,1164,20,spectral_entropy,0.9838846480067854,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-01-01,1066,1164,40,spectral_entropy,0.8942619157797317,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-01-01,1066,1164,60,spectral_entropy,0.7870197687430064,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-01-01,1066,1164,80,spectral_entropy,0.7153190805336763,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-01-01,1066,1164,100,spectral_entropy,0.6354899837574445,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-02-01,1100,1198,100,adamic_adar_entropy,0.8221583757282136,0.497907949790795,7.484344318350477,9.103287808412022
Economic,Norwegian_Board_of_Directors_net2mode_2008-02-01,1100,1198,100,seal_entropy,0.5076619425518195,0.8302725792615676,4.621392772426742,9.103287808412022
Economic,Norwegian_Board_of_Directors_net2mode_2008-02-01,1100,1198,20,spectral_entropy,0.993351274339085,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-02-01,1100,1198,40,spectral_entropy,0.9180437945312792,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-02-01,1100,1198,60,spectral_entropy,0.7964371165280837,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-02-01,1100,1198,80,spectral_entropy,0.7173067162916597,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-02-01,1100,1198,100,spectral_entropy,0.6546045675618525,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-03-01,1052,1146,100,adamic_adar_entropy,0.8176112381670789,0.4978165938864629,7.390321746527201,9.038918989292302
Economic,Norwegian_Board_of_Directors_net2mode_2008-03-01,1052,1146,100,seal_entropy,0.5402643744240758,0.7751663774527564,4.883405913219906,9.038918989292302
Economic,Norwegian_Board_of_Directors_net2mode_2008-03-01,1052,1146,20,spectral_entropy,0.965642250968114,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-03-01,1052,1146,40,spectral_entropy,0.9187224499265332,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-03-01,1052,1146,60,spectral_entropy,0.7720615294031059,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-03-01,1052,1146,80,spectral_entropy,0.7254561251086012,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-03-01,1052,1146,100,spectral_entropy,0.6528144544822794,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-04-01,1072,1159,100,adamic_adar_entropy,0.8305959535296817,0.4978354978354978,7.530256995933414,9.066089190457772
Economic,Norwegian_Board_of_Directors_net2mode_2008-04-01,1072,1159,100,seal_entropy,0.4942579534705783,0.8404827495736586,4.48098668925739,9.066089190457772
Economic,Norwegian_Board_of_Directors_net2mode_2008-04-01,1072,1159,20,spectral_entropy,0.936067350170876,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-04-01,1072,1159,40,spectral_entropy,0.9080660835762876,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-04-01,1072,1159,60,spectral_entropy,0.7702201335641851,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-04-01,1072,1159,80,spectral_entropy,0.7277046385957276,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-04-01,1072,1159,100,spectral_entropy,0.6450329854205812,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-05-01,1088,1177,100,adamic_adar_entropy,0.8174447753721499,0.4957446808510638,7.428499020968642,9.08746284125034
Economic,Norwegian_Board_of_Directors_net2mode_2008-05-01,1088,1177,100,seal_entropy,0.5036433950362936,0.8406066093254866,4.576840637633484,9.08746284125034
Economic,Norwegian_Board_of_Directors_net2mode_2008-05-01,1088,1177,20,spectral_entropy,0.97284318595794,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-05-01,1088,1177,40,spectral_entropy,0.9147334936767786,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-05-01,1088,1177,60,spectral_entropy,0.7695308690139472,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-05-01,1088,1177,80,spectral_entropy,0.7281588188919946,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-05-01,1088,1177,100,spectral_entropy,0.6413080197283967,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-06-01,1063,1148,100,adamic_adar_entropy,0.8137262687524196,0.5,7.367417325139268,9.053925881531104
Economic,Norwegian_Board_of_Directors_net2mode_2008-06-01,1063,1148,100,seal_entropy,0.5160544837152161,0.8570488739726551,4.672319046389368,9.053925881531104
Economic,Norwegian_Board_of_Directors_net2mode_2008-06-01,1063,1148,20,spectral_entropy,0.9921925829538062,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-06-01,1063,1148,40,spectral_entropy,0.9357245004444787,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-06-01,1063,1148,60,spectral_entropy,0.7856858252814025,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-06-01,1063,1148,80,spectral_entropy,0.7486223897911832,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-06-01,1063,1148,100,spectral_entropy,0.6656346749226005,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-07-01,1052,1132,100,adamic_adar_entropy,0.8155863260618159,0.5,7.372018730047291,9.038918989292302
Economic,Norwegian_Board_of_Directors_net2mode_2008-07-01,1052,1132,100,seal_entropy,0.5212251827371638,0.7976153183491268,4.7113122019403,9.038918989292302
Economic,Norwegian_Board_of_Directors_net2mode_2008-07-01,1052,1132,20,spectral_entropy,0.943089430894309,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-07-01,1052,1132,40,spectral_entropy,0.9509261765729532,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-07-01,1052,1132,60,spectral_entropy,0.7895332746257391,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-07-01,1052,1132,80,spectral_entropy,0.7425472281876752,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-07-01,1052,1132,100,spectral_entropy,0.670957452867802,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-08-01,1043,1120,100,adamic_adar_entropy,0.8272163392998031,0.5,7.466887678725057,9.026523442519766
Economic,Norwegian_Board_of_Directors_net2mode_2008-08-01,1043,1120,100,seal_entropy,0.51724045018107,0.81103515625,4.6688830489789055,9.026523442519766
Economic,Norwegian_Board_of_Directors_net2mode_2008-08-01,1043,1120,20,spectral_entropy,0.99477308553887,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-08-01,1043,1120,40,spectral_entropy,0.9355003336866484,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-08-01,1043,1120,60,spectral_entropy,0.7943273206991908,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-08-01,1043,1120,80,spectral_entropy,0.7529101119416861,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-08-01,1043,1120,100,spectral_entropy,0.670739633432991,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-09-01,1049,1126,100,adamic_adar_entropy,0.818352559747151,0.5,7.393650857826012,9.034798962577268
Economic,Norwegian_Board_of_Directors_net2mode_2008-09-01,1049,1126,100,seal_entropy,0.5007638571368913,0.8010074074074074,4.524300776956577,9.034798962577268
Economic,Norwegian_Board_of_Directors_net2mode_2008-09-01,1049,1126,20,spectral_entropy,0.97631426920855,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-09-01,1049,1126,40,spectral_entropy,0.9524743926847457,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-09-01,1049,1126,60,spectral_entropy,0.804919937364247,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-09-01,1049,1126,80,spectral_entropy,0.7422404631902965,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-09-01,1049,1126,100,spectral_entropy,0.6604294348275325,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-10-01,1066,1142,100,adamic_adar_entropy,0.816517154408047,0.5,7.396005626118966,9.057991722759176
Economic,Norwegian_Board_of_Directors_net2mode_2008-10-01,1066,1142,100,seal_entropy,0.5197308091869629,0.7705255463219451,4.7077173676784385,9.057991722759176
Economic,Norwegian_Board_of_Directors_net2mode_2008-10-01,1066,1142,20,spectral_entropy,0.9420930045779456,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-10-01,1066,1142,40,spectral_entropy,0.9298292936688376,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-10-01,1066,1142,60,spectral_entropy,0.8226631723449395,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-10-01,1066,1142,80,spectral_entropy,0.7632855487981465,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-10-01,1066,1142,100,spectral_entropy,0.6640689999445337,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-11-01,1056,1136,100,adamic_adar_entropy,0.8186988059054852,0.5,7.404634665657358,9.044394119358454
Economic,Norwegian_Board_of_Directors_net2mode_2008-11-01,1056,1136,100,seal_entropy,0.4956327829719523,0.8086514389955171,4.482698227672791,9.044394119358454
Economic,Norwegian_Board_of_Directors_net2mode_2008-11-01,1056,1136,20,spectral_entropy,0.9980318189273412,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-11-01,1056,1136,40,spectral_entropy,0.945951159291694,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-11-01,1056,1136,60,spectral_entropy,0.8264235076028958,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-11-01,1056,1136,80,spectral_entropy,0.7709154621112572,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-11-01,1056,1136,100,spectral_entropy,0.6704813856709031,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-12-01,1052,1131,100,adamic_adar_entropy,0.829422591050523,0.5,7.497083608394595,9.038918989292302
Economic,Norwegian_Board_of_Directors_net2mode_2008-12-01,1052,1131,100,seal_entropy,0.4978609274071657,0.8754209413423134,4.500124590767307,9.038918989292302
Economic,Norwegian_Board_of_Directors_net2mode_2008-12-01,1052,1131,20,spectral_entropy,1.009043711271144,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-12-01,1052,1131,40,spectral_entropy,0.9472572188747164,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-12-01,1052,1131,60,spectral_entropy,0.8179709132636516,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-12-01,1052,1131,80,spectral_entropy,0.7641493897418069,,,
Economic,Norwegian_Board_of_Directors_net2mode_2008-12-01,1052,1131,100,spectral_entropy,0.663141567963903,,,
Economic,Norwegian_Board_of_Directors_net2mode_2009-01-01,1030,1104,100,adamic_adar_entropy,0.8227723536727528,0.4954545454545455,7.411886020274005,9.00842862207058
Economic,Norwegian_Board_of_Directors_net2mode_2009-01-01,1030,1104,100,seal_entropy,0.5222461174146427,0.83301652892562,4.7046168718833,9.00842862207058
Economic,Norwegian_Board_of_Directors_net2mode_2009-01-01,1030,1104,20,spectral_entropy,0.9924580047994516,,,
Economic,Norwegian_Board_of_Directors_net2mode_2009-01-01,1030,1104,40,spectral_entropy,0.9182979064088708,,,
Economic,Norwegian_Board_of_Directors_net2mode_2009-01-01,1030,1104,60,spectral_entropy,0.8080413016270338,,,
Economic,Norwegian_Board_of_Directors_net2mode_2009-01-01,1030,1104,80,spectral_entropy,0.7544740081431682,,,
Economic,Norwegian_Board_of_Directors_net2mode_2009-01-01,1030,1104,100,spectral_entropy,0.6561954624781849,,,
Economic,Norwegian_Board_of_Directors_net2mode_2009-02-01,1039,1119,100,adamic_adar_entropy,0.8254704247727775,0.4955156950672645,7.446552142033965,9.020979938904212
Economic,Norwegian_Board_of_Directors_net2mode_2009-02-01,1039,1119,100,seal_entropy,0.496749867060742,0.9053168171489472,4.481170585408288,9.020979938904212
Economic,Norwegian_Board_of_Directors_net2mode_2009-02-01,1039,1119,20,spectral_entropy,0.9970080957409362,,,
Economic,Norwegian_Board_of_Directors_net2mode_2009-02-01,1039,1119,40,spectral_entropy,0.9171040506430546,,,
Economic,Norwegian_Board_of_Directors_net2mode_2009-02-01,1039,1119,60,spectral_entropy,0.814492602625547,,,
Economic,Norwegian_Board_of_Directors_net2mode_2009-02-01,1039,1119,80,spectral_entropy,0.7465436073016877,,,
Economic,Norwegian_Board_of_Directors_net2mode_2009-02-01,1039,1119,100,spectral_entropy,0.6551709297488058,,,
Economic,Norwegian_Board_of_Directors_net2mode_2009-03-01,1047,1129,100,adamic_adar_entropy,0.8240244636329295,0.4977777777777777,7.442626635642252,9.032045726930807
Economic,Norwegian_Board_of_Directors_net2mode_2009-03-01,1047,1129,100,seal_entropy,0.5026583240423094,0.8020345679012346,4.540032967772542,9.032045726930807
